#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_2181	7064	1	N	N	1	*	*,2181,*
contig_2182	7061	1	N	N	1	*	*,2182,*
contig_2183	7056	1	N	N	1	*	*,2183,*
contig_3938	7054	1	N	N	1	*	*,3938,*
contig_2184	7053	1	N	N	1	*	*,2184,*
contig_117	7040	1	N	N	1	*	*,117,*
contig_2187	7039	1	N	N	1	*	*,2187,*
contig_3915	7037	1	N	N	1	*	*,3915,*
contig_3971	7021	1	N	N	1	*	*,3971,*
contig_2188	7020	1	N	N	1	*	*,2188,*
contig_2189	7018	1	N	N	1	*	*,2189,*
contig_3943	7017	1	N	N	1	*	*,3943,*
contig_3939	7013	1	N	N	1	*	*,3939,*
contig_1969	7011	1	N	N	1	*	*,1969,*
contig_2190	7007	1	N	N	1	*	*,2190,*
contig_2191	7004	1	N	N	1	*	*,2191,*
contig_2192	7000	1	N	N	1	*	*,2192,*
contig_548	6993	1	N	N	1	*	*,548,*
contig_2193	6992	1	N	N	1	*	*,2193,*
contig_2194	6991	1	N	N	1	*	*,2194,*
contig_2195	6991	1	N	N	1	*	*,2195,*
contig_2196	6990	1	N	N	1	*	*,2196,*
contig_3970	6982	1	N	N	1	*	*,3970,*
contig_1790	6980	1	N	N	1	*	*,1790,*
contig_2198	6977	1	N	N	1	*	*,2198,*
contig_3945	6974	1	N	N	1	*	*,3945,*
contig_2199	6971	1	N	N	1	*	*,2199,*
contig_2200	6969	1	N	N	1	*	*,2200,*
contig_2201	6967	1	N	N	1	*	*,2201,*
contig_1284	6965	1	N	N	1	*	*,1284,*
contig_2202	6965	1	N	N	1	*	*,2202,*
contig_1145	6954	1	N	N	1	*	*,1145,*
contig_2203	6938	1	N	N	1	*	*,2203,*
contig_2204	6931	1	N	N	1	*	*,2204,*
contig_2205	6907	1	N	N	1	*	*,2205,*
contig_2206	6903	1	N	N	1	*	*,2206,*
contig_2207	6900	1	N	N	1	*	*,2207,*
contig_29	6892	3	N	N	2	*	*,29,*
contig_2208	6890	1	N	N	1	*	*,2208,*
contig_2209	6884	1	N	N	1	*	*,2209,*
contig_3384	6882	3	N	N	2	*	*,3384,*
contig_269	6869	1	N	N	1	*	*,269,*
contig_431	6865	1	N	N	1	*	*,431,*
contig_2210	6854	1	N	N	1	*	*,2210,*
contig_2211	6846	1	N	N	1	*	*,2211,*
contig_2212	6842	1	N	N	1	*	*,2212,*
contig_2213	6836	1	N	N	1	*	*,2213,*
contig_2214	6829	1	N	N	1	*	*,2214,*
contig_1930	6827	1	N	N	1	*	*,1930,*
contig_2215	6826	1	N	N	1	*	*,2215,*
contig_2216	6818	1	N	N	1	*	*,2216,*
contig_833	6811	1	N	N	1	*	*,833,*
contig_3966	6799	2	N	N	1	*	*,3966,*
contig_2217	6795	1	N	N	1	*	*,2217,*
contig_2218	6794	1	N	N	1	*	*,2218,*
contig_820	6788	1	N	N	1	*	*,820,*
contig_2219	6786	1	N	N	1	*	*,2219,*
contig_2220	6784	1	N	N	1	*	*,2220,*
contig_434	6771	4	N	N	3	*	*,434,*
contig_1054	6760	1	N	N	1	*	*,1054,*
contig_1783	6759	1	N	N	1	*	*,1783,*
contig_1745	6758	1	N	N	1	*	*,1745,*
contig_2221	6753	1	N	N	1	*	*,2221,*
contig_2222	6749	1	N	N	1	*	*,2222,*
contig_2223	6748	1	N	N	1	*	*,2223,*
contig_2224	6741	1	N	N	1	*	*,2224,*
contig_3990	6737	1	N	N	1	*	*,3990,*
contig_2225	6734	1	N	N	1	*	*,2225,*
contig_2226	6731	1	N	N	1	*	*,2226,*
contig_2229	6705	1	N	N	1	*	*,2229,*
contig_2230	6700	1	N	N	1	*	*,2230,*
contig_685	6698	1	N	N	1	*	*,685,*
contig_2231	6696	1	N	N	1	*	*,2231,*
contig_2232	6690	1	N	N	1	*	*,2232,*
contig_2233	6689	1	N	N	1	*	*,2233,*
contig_2234	6686	1	N	N	1	*	*,2234,*
contig_2235	6685	1	N	N	1	*	*,2235,*
contig_2236	6683	1	N	N	1	*	*,2236,*
contig_2239	6675	1	N	N	1	*	*,2239,*
contig_2240	6673	1	N	N	1	*	*,2240,*
contig_3951	6666	1	N	N	1	*	*,3951,*
contig_2241	6664	1	N	N	1	*	*,2241,*
contig_3987	6662	1	N	N	1	*	*,3987,*
contig_2242	6660	2	N	N	1	*	*,2242,*
contig_2243	6659	1	N	N	1	*	*,2243,*
contig_3922	6651	1	N	N	1	*	*,3922,*
contig_2244	6644	1	N	N	1	*	*,2244,*
contig_3968	6638	1	N	N	1	*	*,3968,*
contig_2245	6634	1	N	N	1	*	*,2245,*
contig_2246	6625	1	N	N	1	*	*,2246,*
contig_3981	6625	1	N	N	1	*	*,3981,*
contig_2247	6623	1	N	N	1	*	*,2247,*
contig_2249	6616	1	N	N	1	*	*,2249,*
contig_2248	6613	1	N	N	1	*	*,2248,*
contig_2250	6605	1	N	N	1	*	*,2250,*
contig_2251	6604	1	N	N	1	*	*,2251,*
contig_2252	6595	1	N	N	1	*	*,2252,*
contig_2255	6593	1	N	N	1	*	*,2255,*
contig_1282	6591	3	N	Y	2	76	*,1282,*
contig_2253	6591	1	N	N	1	*	*,2253,*
contig_2254	6590	1	N	N	1	*	*,2254,*
contig_924	6589	1	N	N	1	*	*,924,*
contig_2256	6583	1	N	N	1	*	*,2256,*
contig_2257	6580	1	N	N	1	*	*,2257,*
contig_3954	6580	1	N	N	1	*	*,3954,*
contig_2258	6576	1	N	N	1	*	*,2258,*
contig_2259	6575	1	N	N	1	*	*,2259,*
contig_2260	6571	2	N	N	1	*	*,2260,*
contig_2261	6566	1	N	N	1	*	*,2261,*
contig_430	6564	1	N	N	1	*	*,430,*
contig_2262	6560	1	N	N	1	*	*,2262,*
contig_2263	6553	1	N	N	1	*	*,2263,*
contig_1893	6552	1	N	N	1	*	*,1893,*
contig_2264	6543	1	N	N	1	*	*,2264,*
contig_2265	6542	1	N	N	1	*	*,2265,*
contig_41	6539	1	N	N	1	*	*,41,*
contig_2266	6536	1	N	N	1	*	*,2266,*
contig_3769	6525	1	N	N	1	*	*,3769,*
contig_348	6522	1	N	N	1	*	*,348,*
contig_43	6520	1	N	N	1	*	*,43,*
contig_2267	6516	1	N	N	1	*	*,2267,*
contig_4000	6504	1	N	N	1	*	*,4000,*
contig_2268	6489	1	N	N	1	*	*,2268,*
contig_2269	6478	1	N	N	1	*	*,2269,*
contig_2270	6476	1	N	N	1	*	*,2270,*
contig_1109	6475	1	N	N	1	*	*,1109,*
contig_2271	6470	1	N	N	1	*	*,2271,*
contig_2272	6463	1	N	N	1	*	*,2272,*
contig_218	6459	1	N	N	1	*	*,218,*
contig_2273	6459	1	N	N	1	*	*,2273,*
contig_3841	6459	1	N	N	1	*	*,3841,*
contig_636	6458	1	N	N	1	*	*,636,*
contig_2274	6455	1	N	N	1	*	*,2274,*
contig_2275	6452	1	N	N	1	*	*,2275,*
contig_2276	6450	1	N	N	1	*	*,2276,*
contig_2277	6450	1	N	N	1	*	*,2277,*
contig_2278	6441	1	N	N	1	*	*,2278,*
contig_2279	6432	1	N	N	1	*	*,2279,*
contig_2280	6419	1	N	N	1	*	*,2280,*
contig_2281	6417	1	N	N	1	*	*,2281,*
contig_2282	6417	1	N	N	1	*	*,2282,*
contig_2283	6415	1	N	N	1	*	*,2283,*
contig_2284	6413	1	N	N	1	*	*,2284,*
contig_2285	6410	1	N	N	1	*	*,2285,*
contig_2286	6408	1	N	N	1	*	*,2286,*
contig_2287	6407	1	N	N	1	*	*,2287,*
contig_2288	6404	1	N	N	1	*	*,2288,*
contig_48	6401	1	N	N	1	*	*,48,*
contig_2289	6392	1	N	N	1	*	*,2289,*
contig_2290	6389	1	N	N	1	*	*,2290,*
contig_2291	6384	1	N	N	1	*	*,2291,*
contig_2292	6383	1	N	N	1	*	*,2292,*
contig_2197	6378	2	N	N	1	*	*,2197,*
contig_2293	6366	1	N	N	1	*	*,2293,*
contig_2294	6363	1	N	N	1	*	*,2294,*
contig_2295	6362	1	N	N	1	*	*,2295,*
contig_2296	6358	1	N	N	1	*	*,2296,*
contig_2297	6357	1	N	N	1	*	*,2297,*
contig_3984	6353	1	N	N	1	*	*,3984,*
contig_2298	6346	1	N	N	1	*	*,2298,*
contig_2299	6345	1	N	N	1	*	*,2299,*
contig_3957	6340	1	N	N	1	*	*,3957,*
contig_2300	6339	1	N	N	1	*	*,2300,*
contig_2301	6336	1	N	N	1	*	*,2301,*
contig_2302	6334	1	N	N	1	*	*,2302,*
contig_2303	6332	1	N	N	1	*	*,2303,*
contig_3842	6328	1	N	N	1	*	*,3842,*
contig_2304	6326	1	N	N	1	*	*,2304,*
contig_2305	6325	1	N	N	1	*	*,2305,*
contig_2306	6324	1	N	N	1	*	*,2306,*
contig_1354	6322	1	N	N	1	*	*,1354,*
contig_2307	6319	1	N	N	1	*	*,2307,*
contig_2308	6303	1	N	N	1	*	*,2308,*
contig_1073	6299	1	N	N	1	*	*,1073,*
contig_2309	6299	1	N	N	1	*	*,2309,*
contig_1281	6298	2	N	Y	1	76	*,1281,*
contig_2313	6294	1	N	N	1	*	*,2313,*
contig_3982	6291	1	N	N	1	*	*,3982,*
contig_3961	6287	1	N	N	1	*	*,3961,*
contig_2314	6280	1	N	N	1	*	*,2314,*
contig_2319	6277	1	N	N	1	*	*,2319,*
contig_1270	6272	1	N	N	1	*	*,1270,*
contig_2320	6269	1	N	N	1	*	*,2320,*
contig_2321	6263	1	N	N	1	*	*,2321,*
contig_2322	6259	1	N	N	1	*	*,2322,*
contig_2323	6257	1	N	N	1	*	*,2323,*
contig_2324	6246	1	N	N	1	*	*,2324,*
contig_126	6243	1	N	N	1	*	*,126,*
contig_2327	6236	1	N	N	1	*	*,2327,*
contig_1552	6234	1	N	N	1	*	*,1552,*
contig_2328	6225	1	N	N	1	*	*,2328,*
contig_2329	6214	1	N	N	1	*	*,2329,*
contig_2330	6191	1	N	N	1	*	*,2330,*
contig_181	6186	1	N	N	1	*	*,181,*
contig_2331	6186	1	N	N	1	*	*,2331,*
contig_2332	6184	1	N	N	1	*	*,2332,*
contig_2333	6180	1	N	N	1	*	*,2333,*
contig_535	6174	1	N	N	1	*	*,535,*
contig_2334	6172	1	N	N	1	*	*,2334,*
contig_2335	6171	1	N	N	1	*	*,2335,*
contig_3404	6171	1	N	N	1	*	*,3404,*
contig_2336	6166	1	N	N	1	*	*,2336,*
contig_2337	6162	1	N	N	1	*	*,2337,*
contig_2338	6159	1	N	N	1	*	*,2338,*
contig_2339	6158	1	N	N	1	*	*,2339,*
contig_1203	6154	1	N	N	1	*	*,1203,*
contig_236	6152	2	N	N	1	*	*,236,*
contig_2340	6146	1	N	N	1	*	*,2340,*
contig_2341	6143	1	N	N	1	*	*,2341,*
contig_2342	6140	1	N	N	1	*	*,2342,*
contig_2343	6134	1	N	N	1	*	*,2343,*
contig_2344	6133	1	N	N	1	*	*,2344,*
contig_3949	6132	1	N	N	1	*	*,3949,*
contig_2345	6125	1	N	N	1	*	*,2345,*
contig_2346	6124	1	N	N	1	*	*,2346,*
contig_2347	6122	1	N	N	1	*	*,2347,*
contig_759	6122	1	N	N	1	*	*,759,*
contig_3821	6121	1	N	N	1	*	*,3821,*
contig_3964	6121	1	N	N	1	*	*,3964,*
contig_1427	6118	1	N	N	1	*	*,1427,*
contig_1088	6117	1	N	N	1	*	*,1088,*
contig_255	6114	1	N	N	1	*	*,255,*
contig_2348	6109	1	N	N	1	*	*,2348,*
contig_3965	6109	1	N	N	1	*	*,3965,*
contig_114	6105	1	N	N	1	*	*,114,*
contig_3998	6102	1	N	N	1	*	*,3998,*
contig_2349	6093	1	N	N	1	*	*,2349,*
contig_2350	6083	1	N	N	1	*	*,2350,*
contig_2351	6079	1	N	N	1	*	*,2351,*
contig_142	6075	1	N	N	1	*	*,142,*
contig_2352	6074	1	N	N	1	*	*,2352,*
contig_2353	6074	1	N	N	1	*	*,2353,*
contig_2354	6073	1	N	N	1	*	*,2354,*
contig_2355	6061	1	N	N	1	*	*,2355,*
contig_2356	6059	1	N	N	1	*	*,2356,*
contig_50	6057	1	N	N	1	*	*,50,*
contig_2357	6056	1	N	N	1	*	*,2357,*
contig_2358	6046	1	N	N	1	*	*,2358,*
contig_2359	6043	1	N	N	1	*	*,2359,*
contig_86	6040	2	N	N	1	*	*,86,*
contig_2360	6038	1	N	N	1	*	*,2360,*
contig_2361	6025	1	N	N	1	*	*,2361,*
contig_973	6023	1	N	N	1	*	*,973,*
contig_3994	6022	1	N	N	1	*	*,3994,*
contig_2362	6005	1	N	N	1	*	*,2362,*
contig_2363	6004	1	N	N	1	*	*,2363,*
contig_2364	6004	1	N	N	1	*	*,2364,*
contig_3989	6003	2	N	N	1	*	*,3989,*
contig_880	6003	1	N	N	1	*	*,880,*
contig_2365	5995	1	N	N	1	*	*,2365,*
contig_66	5991	1	N	N	1	*	*,66,*
contig_2366	5986	1	N	N	1	*	*,2366,*
contig_2367	5985	1	N	N	1	*	*,2367,*
contig_2368	5984	1	N	N	1	*	*,2368,*
contig_2369	5984	1	N	N	1	*	*,2369,*
contig_2370	5982	1	N	N	1	*	*,2370,*
contig_2371	5972	1	N	N	1	*	*,2371,*
contig_2372	5971	1	N	N	1	*	*,2372,*
contig_2373	5968	1	N	N	1	*	*,2373,*
contig_2374	5968	1	N	N	1	*	*,2374,*
contig_2375	5965	1	N	N	1	*	*,2375,*
contig_3711	5958	1	N	N	1	*	*,3711,*
contig_3921	5953	2	N	N	1	*	*,3921,*
contig_2376	5952	1	N	N	1	*	*,2376,*
contig_3933	5952	1	N	N	1	*	*,3933,*
contig_2377	5932	1	N	N	1	*	*,2377,*
contig_2378	5930	1	N	N	1	*	*,2378,*
contig_2379	5923	1	N	N	1	*	*,2379,*
contig_2380	5919	2	N	N	1	*	*,2380,*
contig_2381	5917	1	N	N	1	*	*,2381,*
contig_2382	5912	1	N	N	1	*	*,2382,*
contig_2383	5906	1	N	N	1	*	*,2383,*
contig_2384	5906	1	N	N	1	*	*,2384,*
contig_2385	5905	1	N	N	1	*	*,2385,*
contig_2386	5904	1	N	N	1	*	*,2386,*
contig_1283	5903	1	N	N	1	*	*,1283,*
contig_394	5900	1	N	N	1	*	*,394,*
contig_202	5894	1	N	N	1	*	*,202,*
contig_1005	5888	1	N	N	1	*	*,1005,*
contig_2387	5888	1	N	N	1	*	*,2387,*
contig_2388	5883	1	N	N	1	*	*,2388,*
contig_2389	5881	1	N	N	1	*	*,2389,*
contig_2390	5876	1	N	N	1	*	*,2390,*
contig_541	5873	1	N	N	1	*	*,541,*
contig_3695	5863	1	N	N	1	*	*,3695,*
contig_3658	5862	1	N	Y	1	*	*,3658
contig_2391	5856	1	N	N	1	*	*,2391,*
contig_878	5854	1	N	N	1	*	*,878,*
contig_2392	5850	1	N	N	1	*	*,2392,*
contig_2393	5847	1	N	N	1	*	*,2393,*
contig_2394	5844	1	N	N	1	*	*,2394,*
contig_2395	5844	1	N	N	1	*	*,2395,*
contig_137	5841	1	N	N	1	*	*,137,*
contig_2397	5833	1	N	N	1	*	*,2397,*
contig_2396	5831	1	N	N	1	*	*,2396,*
contig_2398	5825	1	N	N	1	*	*,2398,*
contig_2399	5822	1	N	N	1	*	*,2399,*
contig_297	5822	1	N	N	1	*	*,297,*
contig_2400	5821	1	N	N	1	*	*,2400,*
contig_72	5808	1	N	N	1	*	*,72,*
contig_90	5806	1	N	N	1	*	*,90,*
contig_2401	5801	1	N	N	1	*	*,2401,*
contig_2402	5801	1	N	N	1	*	*,2402,*
contig_2403	5796	1	N	N	1	*	*,2403,*
contig_1650	5795	1	N	N	1	*	*,1650,*
contig_130	5794	1	N	N	1	*	*,130,*
contig_3383	5794	1	N	N	1	*	*,3383,*
contig_2404	5793	1	N	N	1	*	*,2404,*
contig_2405	5793	1	N	N	1	*	*,2405,*
contig_2406	5787	1	N	N	1	*	*,2406,*
contig_2407	5784	1	N	N	1	*	*,2407,*
contig_2408	5781	1	N	N	1	*	*,2408,*
contig_2409	5774	1	N	N	1	*	*,2409,*
contig_4004	5766	1	N	N	1	*	*,4004,*
contig_1178	5763	1	N	N	1	*	*,1178,*
contig_2410	5759	1	N	N	1	*	*,2410,*
contig_2411	5758	1	N	N	1	*	*,2411,*
contig_2412	5758	1	N	N	1	*	*,2412,*
contig_2413	5756	1	N	N	1	*	*,2413,*
contig_2414	5755	1	N	N	1	*	*,2414,*
contig_2415	5754	1	N	N	1	*	*,2415,*
contig_1689	5751	1	N	N	1	*	*,1689,*
contig_2416	5751	1	N	N	1	*	*,2416,*
contig_2417	5748	1	N	N	1	*	*,2417,*
contig_2418	5747	1	N	N	1	*	*,2418,*
contig_2419	5743	1	N	N	1	*	*,2419,*
contig_2420	5739	1	N	N	1	*	*,2420,*
contig_2421	5739	1	N	N	1	*	*,2421,*
contig_450	5735	2	N	N	1	*	*,450,*
contig_2422	5731	1	N	N	1	*	*,2422,*
contig_2423	5725	1	N	N	1	*	*,2423,*
contig_2424	5721	1	N	N	1	*	*,2424,*
contig_2425	5721	1	N	N	1	*	*,2425,*
contig_2426	5718	1	N	N	1	*	*,2426,*
contig_1079	5717	1	N	N	1	*	*,1079,*
contig_2427	5716	1	N	N	1	*	*,2427,*
contig_2428	5710	1	N	N	1	*	*,2428,*
contig_3972	5709	1	N	N	1	*	*,3972,*
contig_2429	5697	1	N	N	1	*	*,2429,*
contig_2430	5694	1	N	N	1	*	*,2430,*
contig_2431	5681	1	N	N	1	*	*,2431,*
contig_1328	5679	1	N	N	1	*	*,1328,*
contig_2432	5672	1	N	N	1	*	*,2432,*
contig_2433	5667	1	N	N	1	*	*,2433,*
contig_2434	5666	1	N	N	1	*	*,2434,*
contig_2435	5659	1	N	N	1	*	*,2435,*
contig_2436	5656	1	N	N	1	*	*,2436,*
contig_2437	5651	1	N	N	1	*	*,2437,*
contig_99	5647	1	N	N	1	*	*,99,*
contig_2440	5646	1	N	N	1	*	*,2440,*
contig_2441	5644	1	N	N	1	*	*,2441,*
contig_2442	5641	1	N	N	1	*	*,2442,*
contig_2443	5638	1	N	N	1	*	*,2443,*
contig_2444	5636	1	N	N	1	*	*,2444,*
contig_3973	5635	1	N	N	1	*	*,3973,*
contig_2445	5629	1	N	N	1	*	*,2445,*
contig_4003	5627	1	N	N	1	*	*,4003,*
contig_2446	5619	1	N	N	1	*	*,2446,*
contig_2447	5619	1	N	N	1	*	*,2447,*
contig_2448	5617	1	N	N	1	*	*,2448,*
contig_778	5610	1	N	N	1	*	*,778,*
contig_4006	5607	1	N	N	1	*	*,4006,*
contig_2449	5606	1	N	N	1	*	*,2449,*
contig_275	5600	1	N	N	1	*	*,275,*
contig_323	5599	1	N	N	1	*	*,323,*
contig_2450	5598	1	N	N	1	*	*,2450,*
contig_2451	5591	1	N	N	1	*	*,2451,*
contig_2452	5590	1	N	N	1	*	*,2452,*
contig_2453	5589	1	N	N	1	*	*,2453,*
contig_2454	5588	1	N	N	1	*	*,2454,*
contig_2455	5587	1	N	N	1	*	*,2455,*
contig_2456	5578	1	N	N	1	*	*,2456,*
contig_3999	5577	1	N	N	1	*	*,3999,*
contig_280	5568	1	N	N	1	*	*,280,*
contig_2457	5565	1	N	N	1	*	*,2457,*
contig_2458	5560	1	N	N	1	*	*,2458,*
contig_2459	5559	1	N	N	1	*	*,2459,*
contig_2460	5558	1	N	N	1	*	*,2460,*
contig_2461	5558	1	N	N	1	*	*,2461,*
contig_3531	5554	1	N	N	1	*	*,3531,*
contig_2462	5550	1	N	N	1	*	*,2462,*
contig_2463	5550	1	N	N	1	*	*,2463,*
contig_2464	5547	1	N	N	1	*	*,2464,*
contig_2465	5546	1	N	N	1	*	*,2465,*
contig_2466	5545	1	N	N	1	*	*,2466,*
contig_920	5543	6	N	N	3	*	-918,920,-3749,*
contig_2467	5537	1	N	N	1	*	*,2467,*
contig_2468	5534	1	N	N	1	*	*,2468,*
contig_2469	5534	1	N	N	1	*	*,2469,*
contig_2470	5528	1	N	N	1	*	*,2470,*
contig_2471	5522	1	N	N	1	*	*,2471,*
contig_2472	5521	1	N	N	1	*	*,2472,*
contig_2473	5507	1	N	N	1	*	*,2473,*
contig_3975	5505	1	N	N	1	*	*,3975,*
contig_2474	5503	1	N	N	1	*	*,2474,*
contig_2475	5501	1	N	N	1	*	*,2475,*
contig_2476	5501	1	N	N	1	*	*,2476,*
contig_1052	5499	1	N	N	1	*	*,1052,*
contig_2477	5498	1	N	N	1	*	*,2477,*
contig_2478	5496	1	N	N	1	*	*,2478,*
contig_2479	5491	1	N	N	1	*	*,2479,*
contig_2480	5490	1	N	N	1	*	*,2480,*
contig_2481	5489	1	N	N	1	*	*,2481,*
contig_2482	5487	1	N	N	1	*	*,2482,*
contig_2483	5483	1	N	N	1	*	*,2483,*
contig_2484	5483	1	N	N	1	*	*,2484,*
contig_2485	5478	1	N	N	1	*	*,2485,*
contig_2486	5474	1	N	N	1	*	*,2486,*
contig_1223	5472	1	N	N	1	*	*,1223,*
contig_2487	5472	1	N	N	1	*	*,2487,*
contig_2488	5471	1	N	N	1	*	*,2488,*
contig_2489	5469	1	N	N	1	*	*,2489,*
contig_3623	5467	1	N	Y	1	*	3623,*
contig_2490	5463	1	N	N	1	*	*,2490,*
contig_2491	5459	1	N	N	1	*	*,2491,*
contig_748	5458	1	N	N	1	*	*,748,*
contig_2492	5454	1	N	N	1	*	*,2492,*
contig_2493	5452	1	N	N	1	*	*,2493,*
contig_720	5450	1	N	N	1	*	*,720,*
contig_2494	5447	1	N	N	1	*	*,2494,*
contig_2495	5445	1	N	N	1	*	*,2495,*
contig_2496	5437	1	N	N	1	*	*,2496,*
contig_2497	5435	1	N	N	1	*	*,2497,*
contig_400	5435	1	N	N	1	*	*,400,*
contig_2498	5434	1	N	N	1	*	*,2498,*
contig_3791	5432	2	N	N	1	*	*,3791,*
contig_2499	5429	1	N	N	1	*	*,2499,*
contig_2500	5422	1	N	N	1	*	*,2500,*
contig_1177	5420	1	N	N	1	*	*,1177,*
contig_2501	5407	1	N	N	1	*	*,2501,*
contig_2502	5397	1	N	N	1	*	*,2502,*
contig_2503	5394	1	N	N	1	*	*,2503,*
contig_2504	5389	1	N	N	1	*	*,2504,*
contig_2505	5382	1	N	N	1	*	*,2505,*
contig_917	5379	1	N	N	1	*	*,917,*
contig_2506	5372	1	N	N	1	*	*,2506,*
contig_2507	5363	1	N	N	1	*	*,2507,*
contig_2508	5363	1	N	N	1	*	*,2508,*
contig_15	5361	1	N	N	1	*	*,15,*
contig_2509	5360	1	N	N	1	*	*,2509,*
contig_2510	5359	1	N	N	1	*	*,2510,*
contig_2511	5358	1	N	N	1	*	*,2511,*
contig_2512	5355	1	N	N	1	*	*,2512,*
contig_2515	5346	1	N	N	1	*	*,2515,*
contig_627	5344	1	N	N	1	*	*,627,*
contig_2516	5342	1	N	N	1	*	*,2516,*
contig_2317	5333	2	N	N	1	*	*,2317,*
contig_2517	5332	1	N	N	1	*	*,2517,*
contig_2518	5330	1	N	N	1	*	*,2518,*
contig_2519	5323	1	N	N	1	*	*,2519,*
contig_1240	5320	1	N	N	1	*	*,1240,*
contig_2520	5319	1	N	N	1	*	*,2520,*
contig_2521	5317	1	N	N	1	*	*,2521,*
contig_2522	5314	1	N	N	1	*	*,2522,*
contig_1619	5311	1	N	N	1	*	*,1619,*
contig_2523	5310	1	N	N	1	*	*,2523,*
contig_2526	5302	1	N	N	1	*	*,2526,*
contig_2527	5301	1	N	N	1	*	*,2527,*
contig_2528	5299	1	N	N	1	*	*,2528,*
contig_2529	5297	1	N	N	1	*	*,2529,*
contig_2530	5295	1	N	N	1	*	*,2530,*
contig_3762	5294	1	N	N	1	*	*,3762,*
contig_240	5290	1	N	N	1	*	*,240,*
contig_2531	5290	1	N	N	1	*	*,2531,*
contig_3504	5285	1	N	N	1	*	*,3504,*
contig_2533	5271	1	N	N	1	*	*,2533,*
contig_690	5270	1	N	N	1	*	*,690,*
contig_899	5269	1	N	N	1	*	*,899,*
contig_2534	5266	1	N	N	1	*	*,2534,*
contig_1829	5262	1	N	N	1	*	*,1829,*
contig_2535	5260	1	N	N	1	*	*,2535,*
contig_2536	5260	1	N	N	1	*	*,2536,*
contig_2537	5258	1	N	N	1	*	*,2537,*
contig_3696	5258	1	N	N	1	*	*,3696,*
contig_2538	5255	1	N	N	1	*	*,2538,*
contig_1038	5252	1	N	N	1	*	*,1038,*
contig_2539	5252	1	N	N	1	*	*,2539,*
contig_2540	5249	1	N	N	1	*	*,2540,*
contig_2541	5249	1	N	N	1	*	*,2541,*
contig_2542	5244	1	N	N	1	*	*,2542,*
contig_3983	5243	1	N	N	1	*	*,3983,*
contig_486	5236	1	N	N	1	*	*,486,*
contig_2543	5235	1	N	N	1	*	*,2543,*
contig_2544	5233	1	N	N	1	*	*,2544,*
contig_2545	5228	1	N	N	1	*	*,2545,*
contig_2185	5224	1	N	N	1	*	*,2185,*
contig_1892	5222	1	N	N	1	*	*,1892,*
contig_2546	5216	1	N	N	1	*	*,2546,*
contig_2547	5213	1	N	N	1	*	*,2547,*
contig_320	5210	1	N	N	1	*	*,320,*
contig_2548	5205	1	N	N	1	*	*,2548,*
contig_2069	5200	1	N	N	1	*	*,2069,*
contig_2549	5198	1	N	N	1	*	*,2549,*
contig_2550	5198	1	N	N	1	*	*,2550,*
contig_2551	5196	1	N	N	1	*	*,2551,*
contig_2552	5189	1	N	N	1	*	*,2552,*
contig_2553	5187	1	N	N	1	*	*,2553,*
contig_4002	5176	1	N	N	1	*	*,4002,*
contig_1567	5174	1	N	N	1	*	*,1567,*
contig_2554	5169	1	N	N	1	*	*,2554,*
contig_4009	5167	1	N	N	1	*	*,4009,*
contig_2555	5162	1	N	N	1	*	*,2555,*
contig_3985	5162	1	N	N	1	*	*,3985,*
contig_2556	5161	1	N	N	1	*	*,2556,*
contig_2557	5161	1	N	N	1	*	*,2557,*
contig_184	5159	5	N	Y	4	*	184
contig_2559	5159	1	N	N	1	*	*,2559,*
contig_2560	5150	1	N	N	1	*	*,2560,*
contig_2237	5148	1	N	N	1	*	*,2237,*
contig_2561	5134	1	N	N	1	*	*,2561,*
contig_85	5131	1	N	N	1	*	*,85,*
contig_2562	5129	1	N	N	1	*	*,2562,*
contig_1111	5122	1	N	N	1	*	*,1111,*
contig_2563	5115	1	N	N	1	*	*,2563,*
contig_2564	5106	1	N	N	1	*	*,2564,*
contig_2565	5104	1	N	N	1	*	*,2565,*
contig_2566	5103	1	N	N	1	*	*,2566,*
contig_2567	5100	1	N	N	1	*	*,2567,*
contig_2568	5099	1	N	N	1	*	*,2568,*
contig_2569	5098	1	N	N	1	*	*,2569,*
contig_4007	5097	1	N	N	1	*	*,4007,*
contig_2570	5096	1	N	N	1	*	*,2570,*
contig_2571	5092	1	N	N	1	*	*,2571,*
contig_2572	5085	1	N	N	1	*	*,2572,*
contig_2573	5078	1	N	N	1	*	*,2573,*
contig_2574	5076	1	N	N	1	*	*,2574,*
contig_2575	5076	1	N	N	1	*	*,2575,*
contig_2576	5071	1	N	N	1	*	*,2576,*
contig_2577	5068	1	N	N	1	*	*,2577,*
contig_2578	5062	1	N	N	1	*	*,2578,*
contig_174	5059	1	N	N	1	*	*,174,*
contig_943	5058	1	N	N	1	*	*,943,*
contig_2579	5057	1	N	N	1	*	*,2579,*
contig_2580	5054	1	N	N	1	*	*,2580,*
contig_2581	5053	1	N	N	1	*	*,2581,*
contig_38	5048	1	N	N	1	*	*,38,*
contig_2582	5046	1	N	N	1	*	*,2582,*
contig_2583	5040	1	N	N	1	*	*,2583,*
contig_2584	5038	1	N	N	1	*	*,2584,*
contig_2585	5038	1	N	N	1	*	*,2585,*
contig_448	5023	1	N	N	1	*	*,448,*
