#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_2462	5550	1	N	N	1	both	*	2462
contig_2463	5550	1	N	N	1	both	*	2463
contig_2464	5547	1	N	N	1	both	*	2464
contig_2465	5546	1	N	N	1	both	*	2465
contig_2466	5545	1	N	N	1	both	*	2466
contig_2467	5537	1	N	N	1	both	*	2467
contig_2468	5534	1	N	N	1	both	*	2468
contig_2469	5534	1	N	N	1	both	*	2469
contig_2470	5528	1	N	N	1	both	*	2470
contig_2471	5522	1	N	N	1	both	*	2471
contig_2472	5521	1	N	N	1	both	*	2472
contig_2473	5507	1	N	N	1	both	*	2473
contig_2474	5503	1	N	N	1	both	*	2474
contig_2475	5501	1	N	N	1	both	*	2475
contig_2476	5501	1	N	N	1	both	*	2476
contig_2477	5498	1	N	N	1	both	*	2477
contig_2478	5496	1	N	N	1	both	*	2478
contig_2479	5491	1	N	N	1	both	*	2479
contig_2480	5490	1	N	N	1	both	*	2480
contig_2481	5489	1	N	N	1	both	*	2481
contig_2482	5487	1	N	N	1	both	*	2482
contig_2483	5483	1	N	N	1	both	*	2483
contig_2484	5483	1	N	N	1	both	*	2484
contig_2485	5478	1	N	N	1	both	*	2485
contig_2486	5474	1	N	N	1	both	*	2486
contig_2487	5472	1	N	N	1	both	*	2487
contig_2488	5471	1	N	N	1	both	*	2488
contig_2489	5469	1	N	N	1	both	*	2489
contig_2490	5463	1	N	N	1	both	*	2490
contig_2491	5459	1	N	N	1	both	*	2491
contig_2492	5454	1	N	N	1	both	*	2492
contig_2493	5452	1	N	N	1	both	*	2493
contig_2494	5447	1	N	N	1	both	*	2494
contig_2495	5445	1	N	N	1	both	*	2495
contig_2496	5437	1	N	N	1	both	*	2496
contig_2497	5435	1	N	N	1	both	*	2497
contig_2498	5434	1	N	N	1	both	*	2498
contig_2499	5429	1	N	N	1	both	*	2499
contig_2500	5422	1	N	N	1	both	*	2500
contig_2501	5407	1	N	N	1	both	*	2501
contig_2502	5397	1	N	N	1	both	*	2502
contig_2503	5394	1	N	N	1	both	*	2503
contig_2504	5389	1	N	N	1	both	*	2504
contig_2505	5382	1	N	N	1	both	*	2505
contig_2506	5372	1	N	N	1	both	*	2506
contig_2507	5363	1	N	N	1	both	*	2507
contig_2508	5363	1	N	N	1	both	*	2508
contig_2509	5360	1	N	N	1	both	*	2509
contig_2510	5359	1	N	N	1	both	*	2510
contig_2511	5358	1	N	N	1	both	*	2511
contig_2512	5355	1	N	N	1	both	*	2512
contig_2513	1126	1	N	N	1	both	*	2513
contig_2514	3176	1	N	N	1	both	*	2514
contig_2515	5346	1	N	N	1	both	*	2515
contig_2516	5342	1	N	N	1	both	*	2516
contig_2517	5332	2	N	N	2	both	*	2517
contig_2518	5330	1	N	N	1	both	*	2518
contig_2519	5323	1	N	N	1	both	*	2519
contig_2520	5319	1	N	N	1	both	*	2520
contig_2521	5317	1	N	N	1	both	*	2521
contig_2522	5314	1	N	N	1	both	*	2522
contig_2523	5310	1	N	N	1	both	*	2523
contig_2524	1348	1	N	N	1	both	*	2524
contig_2525	2941	1	N	N	1	both	*	2525
contig_2526	5302	1	N	N	1	both	*	2526
contig_2527	5301	1	N	N	1	both	*	2527
contig_2528	5299	1	N	N	1	both	*	2528
contig_2529	5297	1	N	N	1	both	*	2529
contig_2530	5295	1	N	N	1	both	*	2530
contig_2531	5290	1	N	N	1	both	*	2531
contig_2532	1198	1	N	N	1	both	*	2532
contig_2533	5271	1	N	N	1	both	*	2533
contig_2534	5266	1	N	N	1	both	*	2534
contig_2535	5260	1	N	N	1	both	*	2535
contig_2536	5260	1	N	N	1	both	*	2536
contig_2537	5258	1	N	N	1	both	*	2537
contig_2538	5255	1	N	N	1	both	*	2538
contig_2539	5252	1	N	N	1	both	*	2539
contig_2540	5249	1	N	N	1	both	*	2540
contig_2541	5249	1	N	N	1	both	*	2541
contig_2542	5244	1	N	N	1	both	*	2542
contig_2543	5235	1	N	N	1	both	*	2543
contig_2544	5233	1	N	N	1	both	*	2544
contig_2545	5228	1	N	N	1	both	*	2545
contig_2546	5216	1	N	N	1	both	*	2546
contig_2547	5213	1	N	N	1	both	*	2547
contig_2548	5205	1	N	N	1	both	*	2548
contig_2549	5198	1	N	N	1	both	*	2549
contig_2550	5198	1	N	N	1	both	*	2550
contig_2551	5196	1	N	N	1	both	*	2551
contig_2552	5189	1	N	N	1	both	*	2552
contig_2553	5187	1	N	N	1	both	*	2553
contig_2554	5169	1	N	N	1	both	*	2554
contig_2555	5162	1	N	N	1	both	*	2555
contig_2556	5161	1	N	N	1	both	*	2556
contig_2557	5161	1	N	N	1	both	*	2557
contig_2558	4004	2	N	N	2	both	*	2558
contig_2559	5159	2	N	N	2	both	*	2559
contig_2560	5150	1	N	N	1	both	*	2560
contig_2561	5134	1	N	N	1	both	*	2561
contig_2562	5129	1	N	N	1	both	*	2562
contig_2563	5107	1	N	N	1	both	*	2563
contig_2564	5106	1	N	N	1	both	*	2564
contig_2565	5104	1	N	N	1	both	*	2565
contig_2566	5103	1	N	N	1	both	*	2566
contig_2567	5100	1	N	N	1	both	*	2567
contig_2568	5099	1	N	N	1	both	*	2568
contig_2569	5098	1	N	N	1	both	*	2569
contig_2570	5096	1	N	N	1	both	*	2570
contig_2571	5092	1	N	N	1	both	*	2571
contig_2572	5085	1	N	N	1	both	*	2572
contig_2573	5078	1	N	N	1	both	*	2573
contig_2574	5076	1	N	N	1	both	*	2574
contig_2575	5076	1	N	N	1	both	*	2575
contig_2576	5071	1	N	N	1	both	*	2576
contig_2577	5068	1	N	N	1	both	*	2577
contig_2578	5062	1	N	N	1	both	*	2578
contig_2579	5057	1	N	N	1	both	*	2579
contig_2580	5054	1	N	N	1	both	*	2580
contig_2581	5053	1	N	N	1	both	*	2581
contig_2582	5046	1	N	N	1	both	*	2582
contig_2583	5040	1	N	N	1	both	*	2583
contig_2584	5038	1	N	N	1	both	*	2584
contig_2585	5038	1	N	N	1	both	*	2585
contig_2586	5021	1	N	N	1	both	*	2586
contig_2587	5021	2	N	N	2	both	*	2587
contig_2588	5018	1	N	N	1	both	*	2588
contig_2589	5016	1	N	N	1	both	*	2589
contig_2590	5013	1	N	N	1	both	*	2590
contig_2591	5001	3	N	N	3	both	*	2591
contig_2592	4997	1	N	N	1	both	*	2592
contig_2593	4992	1	N	N	1	both	*	2593
contig_2594	4985	1	N	N	1	both	*	2594
contig_2595	4965	1	N	N	1	both	*	2595
contig_2596	4057	2	N	N	2	both	*	2596
contig_2597	4960	1	N	N	1	both	*	2597
contig_2598	4955	1	N	N	1	both	*	2598
contig_2599	4950	1	N	N	1	both	*	2599
contig_2600	4941	1	N	N	1	both	*	2600
contig_2601	4941	1	N	N	1	both	*	2601
contig_2602	4940	1	N	N	1	both	*	2602
contig_2603	4932	1	N	N	1	both	*	2603
contig_2604	4930	1	N	N	1	both	*	2604
contig_2605	4929	1	N	N	1	both	*	2605
contig_2606	4929	1	N	N	1	both	*	2606
contig_2607	4925	1	N	N	1	both	*	2607
contig_2608	4922	1	N	N	1	both	*	2608
contig_2609	4921	1	N	N	1	both	*	2609
contig_2610	4917	1	N	N	1	both	*	2610
contig_2611	4910	1	N	N	1	both	*	2611
contig_2612	4906	1	N	N	1	both	*	2612
contig_2613	4902	1	N	N	1	both	*	2613
contig_2614	4901	1	N	N	1	both	*	2614
contig_2615	4898	1	N	N	1	both	*	2615
contig_2616	4894	1	N	N	1	both	*	2616
contig_2617	4889	1	N	N	1	both	*	2617
contig_2618	4887	1	N	N	1	both	*	2618
contig_2619	4885	1	N	N	1	both	*	2619
contig_2620	4883	1	N	N	1	both	*	2620
contig_2621	4882	1	N	N	1	both	*	2621
contig_2622	4869	1	N	N	1	both	*	2622
contig_2623	4867	1	N	N	1	both	*	2623
contig_2624	4856	1	N	N	1	both	*	2624
contig_2625	4844	1	N	N	1	both	*	2625
contig_2626	4844	1	N	N	1	both	*	2626
contig_2627	4842	1	N	N	1	both	*	2627
contig_2628	4841	1	N	N	1	both	*	2628
contig_2629	4840	1	N	N	1	both	*	2629
contig_2630	4838	1	N	N	1	both	*	2630
contig_2631	4838	1	N	N	1	both	*	2631
contig_2632	4830	1	N	N	1	both	*	2632
contig_2633	4828	1	N	N	1	both	*	2633
contig_2634	4827	1	N	N	1	both	*	2634
contig_2635	4825	1	N	N	1	both	*	2635
contig_2636	4824	1	N	N	1	both	*	2636
contig_2637	4823	1	N	N	1	both	*	2637
contig_2638	4823	1	N	N	1	both	*	2638
contig_2639	4823	1	N	N	1	both	*	2639
contig_2640	4818	1	N	N	1	both	*	2640
contig_2641	4808	1	N	N	1	both	*	2641
contig_2642	4808	1	N	N	1	both	*	2642
contig_2643	4806	1	N	N	1	both	*	2643
contig_2644	4803	1	N	N	1	both	*	2644
contig_2645	4774	1	N	N	1	both	*	2645
contig_2646	1106	1	N	N	1	both	*	2646
contig_2647	1414	1	N	N	1	both	*	2647
contig_2648	4741	1	N	N	1	both	*	2648
contig_2649	2016	1	N	N	1	both	*	2649
contig_2650	1317	1	N	N	1	both	*	2650
contig_2651	4734	1	N	N	1	both	*	2651
contig_2652	4707	1	N	N	1	both	*	2652
contig_2653	4704	1	N	N	1	both	*	2653
contig_2654	4697	1	N	N	1	both	*	2654
contig_2655	4693	1	N	N	1	both	*	2655
contig_2656	4692	1	N	N	1	both	*	2656
contig_2657	4692	1	N	N	1	both	*	2657
contig_2658	4691	1	N	N	1	both	*	2658
contig_2659	4690	1	N	N	1	both	*	2659
contig_2660	4687	1	N	N	1	both	*	2660
contig_2661	4682	1	N	N	1	both	*	2661
contig_2662	4672	1	N	N	1	both	*	2662
contig_2663	4671	1	N	N	1	both	*	2663
contig_2664	4668	1	N	N	1	both	*	2664
contig_2665	4659	1	N	N	1	both	*	2665
contig_2666	4649	1	N	N	1	both	*	2666
contig_2667	4644	1	N	N	1	both	*	2667
contig_2668	4640	1	N	N	1	both	*	2668
contig_2669	4634	1	N	N	1	both	*	2669
contig_2670	4634	1	N	N	1	both	*	2670
contig_2671	4633	1	N	N	1	both	*	2671
contig_2672	4629	1	N	N	1	both	*	2672
contig_2673	4615	1	N	N	1	both	*	2673
contig_2674	4613	1	N	N	1	both	*	2674
contig_2675	4613	1	N	N	1	both	*	2675
contig_2676	4612	1	N	N	1	both	*	2676
contig_2677	4612	1	N	N	1	both	*	2677
contig_2678	4608	1	N	N	1	both	*	2678
contig_2679	4606	1	N	N	1	both	*	2679
contig_2680	4597	1	N	N	1	both	*	2680
contig_2681	4596	1	N	N	1	both	*	2681
contig_2682	4590	1	N	N	1	both	*	2682
contig_2683	4587	1	N	N	1	both	*	2683
contig_2684	4586	1	N	N	1	both	*	2684
contig_2685	4580	1	N	N	1	both	*	2685
contig_2686	4578	1	N	N	1	both	*	2686
contig_2687	4575	1	N	N	1	both	*	2687
contig_2688	4571	1	N	N	1	both	*	2688
contig_2689	4558	1	N	N	1	both	*	2689
contig_2690	4553	1	N	N	1	both	*	2690
contig_2691	4552	1	N	N	1	both	*	2691
contig_2692	4551	1	N	N	1	both	*	2692
contig_2693	4550	1	N	N	1	both	*	2693
contig_2694	4546	1	N	N	1	both	*	2694
contig_2695	4542	1	N	N	1	both	*	2695
contig_2696	4539	1	N	N	1	both	*	2696
contig_2697	4537	1	N	N	1	both	*	2697
contig_2698	4535	1	N	N	1	both	*	2698
contig_2699	4532	1	N	N	1	both	*	2699
contig_2700	4524	1	N	N	1	both	*	2700
contig_2701	4518	1	N	N	1	both	*	2701
contig_2702	4497	1	N	N	1	both	*	2702
contig_2703	4495	2	N	N	2	both	*	2703
contig_2704	4491	1	N	N	1	both	*	2704
contig_2705	4487	1	N	N	1	both	*	2705
contig_2706	4486	1	N	N	1	both	*	2706
contig_2707	4483	1	N	N	1	both	*	2707
contig_2708	4479	1	N	N	1	both	*	2708
contig_2709	1665	2	N	N	2	both	*	2709
contig_2710	2802	1	N	N	1	both	*	2710
contig_2711	1429	1	N	N	1	both	*	2711
contig_2712	4473	1	N	N	1	both	*	2712
contig_2713	4468	1	N	N	1	both	*	2713
contig_2714	4466	1	N	N	1	both	*	2714
contig_2715	4463	1	N	N	1	both	*	2715
contig_2716	4450	1	N	N	1	both	*	2716
contig_2717	4444	1	N	N	1	both	*	2717
contig_2718	3272	2	N	N	2	both	*	2718
contig_2719	4439	1	N	N	1	both	*	2719
contig_2720	4438	1	N	N	1	both	*	2720
contig_2721	4435	1	N	N	1	both	*	2721
contig_2722	4427	1	N	N	1	both	*	2722
contig_2723	4426	1	N	N	1	both	*	2723
contig_2724	4426	1	N	N	1	both	*	2724
contig_2725	4424	1	N	N	1	both	*	2725
contig_2726	4419	1	N	N	1	both	*	2726
contig_2727	4417	1	N	N	1	both	*	2727
contig_2728	4415	1	N	N	1	both	*	2728
contig_2729	4413	1	N	N	1	both	*	2729
contig_2730	4410	1	N	N	1	both	*	2730
contig_2731	4408	1	N	N	1	both	*	2731
contig_2732	4403	1	N	N	1	both	*	2732
contig_2733	4401	1	N	N	1	both	*	2733
contig_2734	4400	1	N	N	1	both	*	2734
contig_2735	4395	1	N	N	1	both	*	2735
contig_2736	4392	1	N	N	1	both	*	2736
contig_2737	4391	1	N	N	1	both	*	2737
contig_2738	4384	1	N	N	1	both	*	2738
contig_2739	4380	1	N	N	1	both	*	2739
contig_2740	4376	1	N	N	1	both	*	2740
contig_2741	4376	2	N	N	2	both	*	2741
contig_2742	4359	1	N	N	1	both	*	2742
contig_2743	4352	1	N	N	1	both	*	2743
contig_2744	4343	1	N	N	1	both	*	2744
contig_2745	4342	1	N	N	1	both	*	2745
contig_2746	4342	1	N	N	1	both	*	2746
contig_2747	4339	1	N	N	1	both	*	2747
contig_2748	4338	1	N	N	1	both	*	2748
contig_2749	4335	1	N	N	1	both	*	2749
contig_2750	4334	1	N	N	1	both	*	2750
contig_2751	4334	2	N	N	2	both	*	2751
contig_2752	4332	1	N	N	1	both	*	2752
contig_2753	4332	1	N	N	1	both	*	2753
contig_2754	4332	1	N	N	1	both	*	2754
contig_2755	4331	1	N	N	1	both	*	2755
contig_2756	4323	1	N	N	1	both	*	2756
contig_2757	4317	1	N	N	1	both	*	2757
contig_2758	4316	1	N	N	1	both	*	2758
contig_2759	4307	1	N	N	1	both	*	2759
contig_2760	4306	1	N	N	1	both	*	2760
contig_2761	4305	1	N	N	1	both	*	2761
contig_2762	3262	3	N	N	3	both	*	2762
contig_2763	4304	1	N	N	1	both	*	2763
contig_2764	4304	1	N	N	1	both	*	2764
contig_2765	4303	1	N	N	1	both	*	2765
contig_2766	4300	1	N	N	1	both	*	2766
contig_2767	4296	1	N	N	1	both	*	2767
contig_2768	4295	1	N	N	1	both	*	2768
contig_2769	4292	1	N	N	1	both	*	2769
contig_2770	4287	1	N	N	1	both	*	2770
contig_2771	4281	1	N	N	1	both	*	2771
contig_2772	4281	1	N	N	1	both	*	2772
contig_2773	4275	1	N	N	1	both	*	2773
contig_2774	4275	1	N	N	1	both	*	2774
contig_2775	4274	1	N	N	1	both	*	2775
contig_2776	4271	1	N	N	1	both	*	2776
contig_2777	4264	1	N	N	1	both	*	2777
contig_2778	4263	1	N	N	1	both	*	2778
contig_2779	4262	1	N	N	1	both	*	2779
contig_2780	4245	1	N	N	1	both	*	2780
contig_2781	4239	1	N	N	1	both	*	2781
contig_2782	4238	1	N	N	1	both	*	2782
contig_2783	4238	1	N	N	1	both	*	2783
contig_2784	4236	1	N	N	1	both	*	2784
contig_2785	4232	1	N	N	1	both	*	2785
contig_2786	4225	1	N	N	1	both	*	2786
contig_2787	4220	1	N	N	1	both	*	2787
contig_2788	4219	1	N	N	1	both	*	2788
contig_2789	4218	1	N	N	1	both	*	2789
contig_2790	4211	1	N	N	1	both	*	2790
contig_2791	4207	1	N	N	1	both	*	2791
contig_2792	4201	1	N	N	1	both	*	2792
contig_2793	4195	1	N	N	1	both	*	2793
contig_2794	4190	1	N	N	1	both	*	2794
contig_2795	4187	1	N	N	1	both	*	2795
contig_2796	4187	1	N	N	1	both	*	2796
contig_2797	4182	1	N	N	1	both	*	2797
contig_2798	4178	1	N	N	1	both	*	2798
contig_2799	4169	1	N	N	1	both	*	2799
contig_2800	4169	1	N	N	1	both	*	2800
contig_2801	4162	1	N	N	1	both	*	2801
contig_2802	4159	1	N	N	1	both	*	2802
contig_2803	4157	1	N	N	1	both	*	2803
contig_2804	4157	1	N	N	1	both	*	2804
contig_2805	4152	1	N	N	1	both	*	2805
contig_2806	4145	1	N	N	1	both	*	2806
contig_2807	4141	1	N	N	1	both	*	2807
contig_2808	4141	1	N	N	1	both	*	2808
contig_2809	4136	1	N	N	1	both	*	2809
contig_2810	4135	1	N	N	1	both	*	2810
contig_2811	4133	1	N	N	1	both	*	2811
contig_2812	4125	1	N	N	1	both	*	2812
contig_2813	4124	1	N	N	1	both	*	2813
contig_2814	4124	1	N	N	1	both	*	2814
contig_2815	2955	2	N	N	2	both	*	2815
contig_2816	4118	1	N	N	1	both	*	2816
contig_2817	4116	1	N	N	1	both	*	2817
contig_2818	4110	1	N	N	1	both	*	2818
contig_2819	4104	1	N	N	1	both	*	2819
contig_2820	4102	1	N	N	1	both	*	2820
contig_2821	4098	1	N	N	1	both	*	2821
contig_2822	4093	1	N	N	1	both	*	2822
contig_2823	4089	1	N	N	1	both	*	2823
contig_2824	4078	1	N	N	1	both	*	2824
contig_2825	4077	1	N	N	1	both	*	2825
contig_2826	4070	1	N	N	1	both	*	2826
contig_2827	4070	1	N	N	1	both	*	2827
contig_2828	4062	1	N	N	1	both	*	2828
contig_2829	4061	1	N	N	1	both	*	2829
contig_2830	4061	1	N	N	1	both	*	2830
contig_2831	4060	1	N	N	1	both	*	2831
contig_2832	4056	1	N	N	1	both	*	2832
contig_2833	4055	1	N	N	1	both	*	2833
contig_2834	4055	1	N	N	1	both	*	2834
contig_2835	4054	1	N	N	1	both	*	2835
contig_2836	4049	1	N	N	1	both	*	2836
contig_2837	4039	1	N	N	1	both	*	2837
contig_2838	4039	1	N	N	1	both	*	2838
contig_2839	4037	1	N	N	1	both	*	2839
contig_2840	4036	1	N	N	1	both	*	2840
contig_2841	4035	1	N	N	1	both	*	2841
contig_2842	4033	1	N	N	1	both	*	2842
contig_2843	4030	1	N	N	1	both	*	2843
contig_2844	4027	1	N	N	1	both	*	2844
contig_2845	4026	1	N	N	1	both	*	2845
contig_2846	4024	1	N	N	1	both	*	2846
contig_2847	4014	1	N	N	1	both	*	2847
contig_2848	4013	1	N	N	1	both	*	2848
contig_2849	4012	1	N	N	1	both	*	2849
contig_2850	4011	1	N	N	1	both	*	2850
contig_2851	4010	1	N	N	1	both	*	2851
contig_2852	4009	1	N	N	1	both	*	2852
contig_2853	4005	1	N	N	1	both	*	2853
contig_2854	4004	1	N	N	1	both	*	2854
contig_2855	4000	1	N	N	1	both	*	2855
contig_2856	3988	1	N	N	1	both	*	2856
contig_2857	3981	1	N	N	1	both	*	2857
contig_2858	3977	1	N	N	1	both	*	2858
contig_2859	3975	1	N	N	1	both	*	2859
contig_2860	3974	1	N	N	1	both	*	2860
contig_2861	3972	1	N	N	1	both	*	2861
contig_2862	3970	1	N	N	1	both	*	2862
contig_2863	3964	1	N	N	1	both	*	2863
contig_2864	3963	1	N	N	1	both	*	2864
contig_2865	3962	1	N	N	1	both	*	2865
contig_2866	3961	1	N	N	1	both	*	2866
contig_2867	3955	1	N	N	1	both	*	2867
contig_2868	3955	1	N	N	1	both	*	2868
contig_2869	3950	1	N	N	1	both	*	2869
contig_2870	3950	1	N	N	1	both	*	2870
contig_2871	3949	1	N	N	1	both	*	2871
contig_2872	3946	1	N	N	1	both	*	2872
contig_2873	3946	1	N	N	1	both	*	2873
contig_2874	3935	1	N	N	1	both	*	2874
contig_2875	3933	1	N	N	1	both	*	2875
contig_2876	3933	1	N	N	1	both	*	2876
contig_2877	3931	1	N	N	1	both	*	2877
contig_2878	3928	1	N	N	1	both	*	2878
contig_2879	3920	1	N	N	1	both	*	2879
contig_2880	3918	1	N	N	1	both	*	2880
contig_2881	3913	1	N	N	1	both	*	2881
contig_2882	3913	1	N	N	1	both	*	2882
contig_2883	3910	2	N	N	2	both	*	2883
contig_2884	3909	1	N	N	1	both	*	2884
contig_2885	3892	1	N	N	1	both	*	2885
contig_2886	3888	1	N	N	1	both	*	2886
contig_2887	3886	1	N	N	1	both	*	2887
contig_2888	3885	1	N	N	1	both	*	2888
contig_2889	3878	1	N	N	1	both	*	2889
contig_2890	3877	1	N	N	1	both	*	2890
contig_2891	3870	1	N	N	1	both	*	2891
contig_2892	3867	1	N	N	1	both	*	2892
contig_2893	3861	1	N	N	1	both	*	2893
contig_2894	3859	1	N	N	1	both	*	2894
contig_2895	3856	1	N	N	1	both	*	2895
contig_2896	3853	1	N	N	1	both	*	2896
contig_2897	3851	1	N	N	1	both	*	2897
contig_2898	3845	1	N	N	1	both	*	2898
contig_2899	3843	1	N	N	1	both	*	2899
contig_2900	3842	1	N	N	1	both	*	2900
contig_2901	3827	1	N	N	1	both	*	2901
contig_2902	3801	1	N	N	1	both	*	2902
contig_2903	3795	1	N	N	1	both	*	2903
contig_2904	3788	1	N	N	1	both	*	2904
contig_2905	3785	1	N	N	1	both	*	2905
contig_2906	3777	1	N	N	1	both	*	2906
contig_2907	3776	1	N	N	1	both	*	2907
contig_2908	3770	1	N	N	1	both	*	2908
contig_2909	3765	1	N	N	1	both	*	2909
contig_2910	3761	1	N	N	1	both	*	2910
contig_2911	3760	1	N	N	1	both	*	2911
contig_2912	3758	1	N	N	1	both	*	2912
contig_2913	3751	1	N	N	1	both	*	2913
contig_2914	3743	1	N	N	1	both	*	2914
contig_2915	3741	1	N	N	1	both	*	2915
contig_2916	3737	1	N	N	1	both	*	2916
contig_2917	3737	1	N	N	1	both	*	2917
contig_2918	3734	1	N	N	1	both	*	2918
contig_2919	3728	1	N	N	1	both	*	2919
contig_2920	3727	1	N	N	1	both	*	2920
contig_2921	3725	1	N	N	1	both	*	2921
contig_2922	3719	1	N	N	1	both	*	2922
contig_2923	3718	1	N	N	1	both	*	2923
contig_2924	3716	1	N	N	1	both	*	2924
contig_2925	3713	1	N	N	1	both	*	2925
contig_2926	3712	1	N	N	1	both	*	2926
contig_2927	3710	1	N	N	1	both	*	2927
contig_2928	3706	1	N	N	1	both	*	2928
contig_2929	3694	1	N	N	1	both	*	2929
contig_2930	3679	1	N	N	1	both	*	2930
contig_2931	3675	1	N	N	1	both	*	2931
contig_2932	3673	1	N	N	1	both	*	2932
contig_2933	3661	1	N	N	1	both	*	2933
contig_2934	3655	1	N	N	1	both	*	2934
contig_2935	3651	1	N	N	1	both	*	2935
contig_2936	3651	1	N	N	1	both	*	2936
contig_2937	3650	1	N	N	1	both	*	2937
contig_2938	3650	1	N	N	1	both	*	2938
contig_2939	3649	1	N	N	1	both	*	2939
contig_2940	3644	1	N	N	1	both	*	2940
contig_2941	3644	1	N	N	1	both	*	2941
contig_2942	3642	1	N	N	1	both	*	2942
contig_2943	3636	1	N	N	1	both	*	2943
contig_2944	3631	1	N	N	1	both	*	2944
contig_2945	3627	1	N	N	1	both	*	2945
contig_2946	3625	1	N	N	1	both	*	2946
contig_2947	3621	1	N	N	1	both	*	2947
contig_2948	3612	1	N	N	1	both	*	2948
contig_2949	3611	1	N	N	1	both	*	2949
contig_2950	3610	1	N	N	1	both	*	2950
contig_2951	3597	1	N	N	1	both	*	2951
contig_2952	3597	1	N	N	1	both	*	2952
contig_2953	3596	1	N	N	1	both	*	2953
contig_2954	3596	1	N	N	1	both	*	2954
contig_2955	3591	2	N	N	2	both	*	2955
contig_2956	3590	1	N	N	1	both	*	2956
contig_2957	3587	1	N	N	1	both	*	2957
contig_2958	3585	1	N	N	1	both	*	2958
contig_2959	3585	1	N	N	1	both	*	2959
contig_2960	3573	1	N	N	1	both	*	2960
contig_2961	3567	1	N	N	1	both	*	2961
contig_2962	3566	1	N	N	1	both	*	2962
contig_2963	3564	1	N	N	1	both	*	2963
contig_2964	3562	1	N	N	1	both	*	2964
contig_2965	3558	1	N	N	1	both	*	2965
contig_2966	3549	1	N	N	1	both	*	2966
contig_2967	3548	1	N	N	1	both	*	2967
contig_2968	3547	1	N	N	1	both	*	2968
contig_2969	3537	1	N	N	1	both	*	2969
contig_2970	3534	1	N	N	1	both	*	2970
contig_2971	3526	1	N	N	1	both	*	2971
contig_2972	3522	1	N	N	1	both	*	2972
contig_2973	3519	1	N	N	1	both	*	2973
contig_2974	3517	1	N	N	1	both	*	2974
contig_2975	3514	1	N	N	1	both	*	2975
contig_2976	3506	1	N	N	1	both	*	2976
contig_2977	3503	1	N	N	1	both	*	2977
contig_2978	3487	1	N	N	1	both	*	2978
contig_2979	3484	1	N	N	1	both	*	2979
contig_2980	3482	1	N	N	1	both	*	2980
contig_2981	3482	1	N	N	1	both	*	2981
contig_2982	3475	1	N	N	1	both	*	2982
contig_2983	3462	1	N	N	1	both	*	2983
contig_2984	3451	1	N	N	1	both	*	2984
contig_2985	3442	1	N	N	1	both	*	2985
contig_2986	3427	1	N	N	1	both	*	2986
contig_2987	3418	1	N	N	1	both	*	2987
contig_2988	3412	1	N	N	1	both	*	2988
contig_2989	1200	1	N	N	1	both	*	2989
contig_2990	1337	1	N	N	1	both	*	2990
contig_2991	3401	1	N	N	1	both	*	2991
contig_2992	3390	1	N	N	1	both	*	2992
contig_2993	3381	1	N	N	1	both	*	2993
contig_2994	3378	1	N	N	1	both	*	2994
contig_2995	3378	1	N	N	1	both	*	2995
contig_2996	3377	1	N	N	1	both	*	2996
contig_2997	3374	1	N	N	1	both	*	2997
contig_2998	3370	1	N	N	1	both	*	2998
contig_2999	3368	1	N	N	1	both	*	2999
contig_3000	3361	1	N	N	1	both	*	3000
contig_3001	3359	1	N	N	1	both	*	3001
contig_3002	3357	1	N	N	1	both	*	3002
contig_3003	3356	1	N	N	1	both	*	3003
contig_3004	3348	1	N	N	1	both	*	3004
contig_3005	3347	1	N	N	1	both	*	3005
contig_3006	3345	1	N	N	1	both	*	3006
contig_3007	3344	1	N	N	1	both	*	3007
contig_3008	3341	1	N	N	1	both	*	3008
contig_3009	3340	1	N	N	1	both	*	3009
contig_3010	3332	1	N	N	1	both	*	3010
contig_3011	3329	1	N	N	1	both	*	3011
contig_3012	3328	1	N	N	1	both	*	3012
contig_3013	3323	1	N	N	1	both	*	3013
contig_3014	3315	1	N	N	1	both	*	3014
contig_3015	3307	1	N	N	1	both	*	3015
contig_3016	3307	1	N	N	1	both	*	3016
contig_3017	3303	1	N	N	1	both	*	3017
contig_3018	3302	1	N	N	1	both	*	3018
contig_3019	3290	1	N	N	1	both	*	3019
contig_3020	3286	1	N	N	1	both	*	3020
contig_3021	3280	1	N	N	1	both	*	3021
contig_3022	3274	1	N	N	1	both	*	3022
contig_3023	3274	1	N	N	1	both	*	3023
contig_3024	3273	1	N	N	1	both	*	3024
contig_3025	3271	1	N	N	1	both	*	3025
contig_3026	3268	1	N	N	1	both	*	3026
contig_3027	3268	1	N	N	1	both	*	3027
contig_3028	3264	1	N	N	1	both	*	3028
contig_3029	3263	1	N	N	1	both	*	3029
contig_3030	3255	1	N	N	1	both	*	3030
contig_3031	3254	1	N	N	1	both	*	3031
contig_3032	3250	1	N	N	1	both	*	3032
contig_3033	3250	1	N	N	1	both	*	3033
contig_3034	3241	1	N	N	1	both	*	3034
contig_3035	3234	1	N	N	1	both	*	3035
contig_3036	3231	1	N	N	1	both	*	3036
contig_3037	3231	1	N	N	1	both	*	3037
contig_3038	3231	1	N	N	1	both	*	3038
contig_3039	3222	1	N	N	1	both	*	3039
contig_3040	3211	1	N	N	1	both	*	3040
contig_3041	3206	1	N	N	1	both	*	3041
contig_3042	3195	1	N	N	1	both	*	3042
